word1	word2	word1(sense)	word2(sense)	POS	mean	sd	type
액체	유즙	액체001	유즙001	명사	3.4	1.27	하위어
액체	이유화탄소	액체001	이유화탄소001	명사	3.59	1.12	하위어
액체	이황화탄소	액체001	이황화탄소001	명사	3.74	1.2	하위어
액체	진	액체001	진008	명사	3.44	1.25	하위어
액체	진	액체001	진009	명사	3.13	1.26	하위어
액체	진물	액체001	진물001	명사	3.24	1.34	하위어
액체	철탕	액체001	철탕001	명사	3.38	1.24	하위어
액체	청밀	액체001	청밀002	명사	3.56	1.23	하위어
액체	콜타르	액체001	콜타르001	명사	3.55	1.17	하위어
액체	크실렌	액체001	크실렌001	명사	3.64	1.11	하위어
액체	크실롤	액체001	크실롤001	명사	3.69	1.17	하위어
액체	클로로포름	액체001	클로로포름001	명사	3.48	1.08	하위어
액체	타르	액체001	타르003	명사	3.31	1.34	하위어
액체	타르	액체001	타르004	명사	3.76	1.13	하위어
액체	타마유	액체001	타마유001	명사	3.77	1.11	하위어
액체	트리클로로메탄	액체001	트리클로로메탄001	명사	3.51	1.3	하위어
액체	포의수	액체001	포의수001	명사	3.73	1.2	하위어
액체	피말강이	액체001	피말강이001	명사	3.62	1.2	하위어
액체	해탄타르	액체001	해탄타르001	명사	3.77	1.11	하위어
액체	혈청	액체001	혈청001	명사	3.18	1.35	하위어
액체	화장수	액체001	화장수001	명사	3.81	1.2	하위어
액틀	사진틀	액틀001	사진틀001	명사	3.41	1.26	하위어
액틀	액	액틀001	액006	명사	3.23	1.22	하위어
액틀	편액	액틀001	편액001	명사	3.37	1.19	하위어
액틀	편제	액틀001	편제002	명사	3.44	1.19	하위어
앰플리파이어	레이저	앰플리파이어001	레이저001	명사	3.4	1.25	하위어
앰플리파이어	중계기	앰플리파이어001	중계기001	명사	3.66	1.13	하위어
야구	곡구	야구003	곡구002	명사	3.73	1.23	하위어
야구	마구	야구003	마구006	명사	3.71	1.17	하위어
야구	변화구	야구003	변화구001	명사	3.67	1.27	하위어
야구	선외구	야구003	선외구001	명사	3.69	1.18	하위어
야구	스트레이트	야구003	스트레이트003	명사	3.66	1.19	하위어
야구	직업야구	야구003	직업야구001	명사	3.93	1.03	하위어
야구	체인지오브페이스	야구003	체인지오브페이스001	명사	3.58	1.25	하위어
야구	출루	야구003	출루001	명사	3.73	1.17	하위어
야구	커브볼	야구003	커브볼001	명사	3.72	1.18	하위어
야구	파울	야구003	파울002	명사	3.52	1.32	하위어
야구	파울볼	야구003	파울볼001	명사	3.75	1.16	하위어
야구	패스트볼	야구003	패스트볼001	명사	3.48	1.21	하위어
야구	프로야구	야구003	프로야구001	명사	3.99	1.07	하위어
야구	훅	야구003	훅009	명사	3.46	1.21	하위어
야금	강보	야금003	강보003	명사	3.35	1.22	하위어
야금	겹이불	야금003	겹이불001	명사	3.53	1.21	하위어
야금	누비이불	야금003	누비이불001	명사	3.6	1.26	하위어
야금	단금	야금003	단금002	명사	3.44	1.18	하위어
야금	솜이불	야금003	솜이불001	명사	3.48	1.19	하위어
야금	차렵이불	야금003	차렵이불001	명사	3.53	1.21	하위어
야금	처네	야금003	처네001	명사	3.47	1.15	하위어
야금	천금	야금003	천금005	명사	3.44	1.26	하위어
야금	포대기	야금003	포대기001	명사	3.43	1.2	하위어
야금	홑이불	야금003	홑이불001	명사	3.47	1.18	하위어
야금	횡답	야금003	횡답001	명사	3.5	1.16	하위어
야단	질타	야단002	질타001	명사	3.3	1.33	하위어
야단	질호	야단002	질호001	명사	3.5	1.19	하위어
야로	발풀무	야로002	발풀무001	명사	3.62	1.1	하위어
야로	손풀무	야로002	손풀무001	명사	3.5	1.19	하위어
야만인	융로	야만인001	융로001	명사	3.59	1.17	하위어
야만족	적인	야만족001	적인001	명사	3.59	1.31	하위어
야자	때	야자001	때012	명사	3.19	1.22	하위어
야자나무	기름야자	야자나무001	기름야자001	명사	3.72	1.15	하위어
야자나무	대추야자	야자나무001	대추야자001	명사	3.78	1.21	하위어
야자수	기름야자	야자수001	기름야자001	명사	3.72	1.1	하위어
야자수	대추야자	야자수001	대추야자001	명사	3.55	1.23	하위어
야전포	평사포	야전포001	평사포001	명사	3.62	1.16	하위어
야직	상직	야직002	상직002	명사	3.34	1.17	하위어
야직	상직	야직002	상직004	명사	3.4	1.16	하위어
야천문동	감초	야천문동001	감초003	명사	3.09	1.28	하위어
야천문동	녹천	야천문동001	녹천001	명사	3.12	1.29	하위어
야천문동	선선	야천문동001	선선002	명사	3.14	1.28	하위어
야천문동	파초	야천문동001	파초002	명사	3.36	1.31	하위어
야태	때	야태001	때012	명사	3	1.29	하위어
야포	평사포	야포002	평사포001	명사	3.68	1.1	하위어
야호	구미호	야호003	구미호001	명사	3.14	1.26	하위어
야호	백여우	야호003	백여우001	명사	3.64	1.23	하위어
약	상략	약007	상략002	명사	3.73	1.03	하위어
약	전략	약007	전략001	명사	3.14	1.3	하위어
약	중략	약007	중략001	명사	3.5	1.24	하위어
약	하략	약007	하략001	명사	3.37	1.19	하위어
약	후략	약007	후략001	명사	3.46	1.23	하위어
약	가루약	약010	가루약001	명사	3.97	1.09	하위어
약	감기약	약010	감기약001	명사	4.11	0.91	하위어
약	극약	약010	극약001	명사	3.89	1.1	하위어
약	눈약	약010	눈약001	명사	4	1.11	하위어
약	마약	약010	마약001	명사	3.68	1.12	하위어
약	만병통치약	약010	만병통치약001	명사	3.94	1.15	하위어
약	명약	약010	명약001	명사	3.83	1.07	하위어
약	묘약	약010	묘약001	명사	3.56	1.21	하위어
약	물약	약010	물약003	명사	3.99	1.02	하위어
약	미약	약010	미약002	명사	3.7	1.13	하위어
약	백약	약010	백약001	명사	3.61	1.24	하위어
약	보약	약010	보약001	명사	3.8	1.15	하위어
약	불로초	약010	불로초001	명사	3.62	1.18	하위어
약	불사약	약010	불사약001	명사	3.78	1.01	하위어
약	비약	약010	비약007	명사	3.43	1.35	하위어
약	비약	약010	비약008	명사	3.6	1.23	하위어
약	사약	약010	사약003	명사	3.61	1.22	하위어
약	산약	약010	산약002	명사	3.7	1.07	하위어
약	상약	약010	상약005	명사	3.7	1.22	하위어
약	세제	약010	세제005	명사	3.65	1.19	하위어
약	세척제	약010	세척제001	명사	3.47	1.34	하위어
약	소독약	약010	소독약001	명사	3.94	1.04	하위어
약	신경안정제	약010	신경안정제001	명사	3.66	1.15	하위어
약	신약	약010	신약005	명사	3.88	0.99	하위어
약	신약	약010	신약010	명사	3.89	1.12	하위어
약	안약	약010	안약001	명사	3.81	1.11	하위어
약	알약	약010	알약002	명사	3.98	1.03	하위어
약	약제	약010	약제002	명사	3.71	1.23	하위어
약	양약	약010	양약001	명사	3.99	1.13	하위어
약	양약	약010	양약002	명사	3.95	1.08	하위어
약	영약	약010	영약001	명사	3.9	1.14	하위어
약	외용약	약010	외용약001	명사	3.79	1.12	하위어
약	의약물	약010	의약물001	명사	3.87	1.13	하위어
약	의약품	약010	의약품001	명사	3.81	1.23	하위어
약	정력제	약010	정력제001	명사	3.83	1.1	하위어
약	정신신경안정제	약010	정신신경안정제001	명사	3.83	1.04	하위어
약	정신안정제	약010	정신안정제001	명사	3.92	1.01	하위어
약	초약	약010	초약002	명사	3.61	1.16	하위어
약	치료제	약010	치료제002	명사	3.81	1.14	하위어
약	풍약	약010	풍약002	명사	3.34	1.26	하위어
약	하제	약010	하제003	명사	3.5	1.21	하위어
약	한약	약010	한약002	명사	4	1.05	하위어
약	환약	약010	환약001	명사	3.91	1.11	하위어
약	구충제	약011	구충제003	명사	3.81	1.1	하위어
약	농약	약011	농약001	명사	3.75	1.17	하위어
약	모기약	약011	모기약001	명사	3.79	1.14	하위어
약	살충제	약011	살충제001	명사	3.86	1.13	하위어
약	좀약	약011	좀약001	명사	3.89	1.16	하위어
약	쥐약	약011	쥐약001	명사	3.86	1.03	하위어
약	구두약	약013	구두약001	명사	3.67	1.26	하위어
약	유약	약013	유약005	명사	3.65	1.18	하위어
약간	가닥	약간001	가닥004	명사	3.07	1.25	하위어
약간	미량	약간001	미량002	명사	3.44	1.25	하위어
약간	일말	약간001	일말001	명사	3.35	1.2	하위어
약국	약계	약국002	약계001	명사	3.59	1.26	하위어
약국방	대한약전	약국방001	대한약전001	명사	3.57	1.16	하위어
약국방	약전	약국방001	약전007	명사	3.4	1.21	하위어
약기	초	약기004	초004	명사	3.38	1.26	하위어
약기	초기	약기004	초기006	명사	3.52	1.19	하위어
약기	초록	약기004	초록001	명사	3.39	1.26	하위어
약력	프로필	약력003	프로필001	명사	3.33	1.29	하위어
약물	점약	약물002	점약001	명사	3.59	1.17	하위어
약방	약계	약방002	약계001	명사	3.6	1.18	하위어
약방	약국	약방002	약국004	명사	3.25	1.36	하위어
약방문	고방	약방문001	고방003	명사	3.62	1.22	하위어
약방문	단방문	약방문001	단방문001	명사	3.76	1.12	하위어
약방문	단방약	약방문001	단방약002	명사	3.75	1.09	하위어
약소국	소국	약소국001	소국003	명사	3.17	1.39	하위어
약소국	소방	약소국001	소방003	명사	3.43	1.19	하위어
약소국가	소국	약소국가001	소국003	명사	3.4	1.12	하위어
약소국가	소방	약소국가001	소방003	명사	3.34	1.28	하위어
약속	가약	약속001	가약004	명사	3.65	1.15	하위어
약속	계약	약속001	계약001	명사	3.52	1.28	하위어
약속	공약	약속001	공약001	명사	3.7	1.21	하위어
약속	공약	약속001	공약003	명사	3.56	1.16	하위어
약속	기약	약속001	기약006	명사	3.62	1.21	하위어
약속	내락	약속001	내락003	명사	3.21	1.27	하위어
약속	내약	약속001	내약001	명사	3.23	1.3	하위어
약속	다짐	약속001	다짐001	명사	3.45	1.28	하위어
약속	담합	약속001	담합001	명사	3.4	1.34	하위어
약속	맹약	약속001	맹약001	명사	3.41	1.16	하위어
약속	명명규약	약속001	명명규약001	명사	3.61	1.11	하위어
약속	묵계	약속001	묵계002	명사	3.51	1.25	하위어
약속	묵약	약속001	묵약001	명사	3.72	1.12	하위어
약속	밀약	약속001	밀약001	명사	3.64	1.18	하위어
약속	서약	약속001	서약001	명사	3.57	1.3	하위어
약속	선약	약속001	선약003	명사	3.73	1.21	하위어
약속	암약	약속001	암약001	명사	3.63	1.18	하위어
약속	약조	약속001	약조001	명사	3.52	1.32	하위어
약속	약혼	약속001	약혼001	명사	3.35	1.36	하위어
약속	언약	약속001	언약001	명사	3.64	1.29	하위어
약속	예약	약속001	예약001	명사	3.75	1.18	하위어
약속	짬짜미	약속001	짬짜미001	명사	3.27	1.26	하위어
약속	특약	약속001	특약001	명사	3.69	1.12	하위어
약속	혼약	약속001	혼약002	명사	3.67	1.17	하위어
약속	화약	약속001	화약002	명사	3.5	1.31	하위어
약속	확약	약속001	확약001	명사	3.5	1.13	하위어
약술	무술주	약술001	무술주001	명사	3.71	1.08	하위어
약액	생리식염수	약액001	생리식염수001	명사	3.66	1.23	하위어
약재	건색	약재002	건색002	명사	3.49	1.14	하위어
약재	건재	약재002	건재003	명사	3.53	1.13	하위어
약재	금박	약재002	금박002	명사	3.58	1.23	하위어
약재	금석지재	약재002	금석지재001	명사	3.82	1.12	하위어
약재	단방	약재002	단방001	명사	3.54	1.18	하위어
약재	단방약	약재002	단방약001	명사	3.79	1.12	하위어
약재	등심	약재002	등심004	명사	3.52	1.18	하위어
약재	목통	약재002	목통008	명사	3.64	1.11	하위어
약재	야자고	약재002	야자고002	명사	3.56	1.32	하위어
약재	우수마발	약재002	우수마발001	명사	3.17	1.31	하위어
약재	유황	약재002	유황001	명사	3.81	1.1	하위어
약재	천남성	약재002	천남성002	명사	3.54	1.26	하위어
약재	초근목피	약재002	초근목피002	명사	3.78	1.15	하위어
약재	초약	약재002	초약003	명사	3.58	1.21	하위어
약재	초재	약재002	초재003	명사	3.53	1.21	하위어
약재	타갑	약재002	타갑001	명사	3.55	1.19	하위어
약재	통초	약재002	통초002	명사	3.55	1.15	하위어
약재	통탈목	약재002	통탈목002	명사	3.6	1.08	하위어
약재	한약재	약재002	한약재001	명사	3.88	1.11	하위어
약재	호장	약재002	호장008	명사	3.63	1.14	하위어
약전	대한약전	약전006	대한약전001	명사	3.85	1.04	하위어
약점	취약점	약점001	취약점001	명사	3.62	1.27	하위어
약정	의약	약정002	의약004	명사	3.41	1.26	하위어
약제	강심제	약제002	강심제001	명사	3.87	1.08	하위어
약제	강장제	약제002	강장제001	명사	3.7	1.2	하위어
약제	고엽제	약제002	고엽제001	명사	3.54	1.16	하위어
약제	구제약	약제002	구제약001	명사	3.66	1.02	하위어
약제	구충제	약제002	구충제002	명사	3.91	1.1	하위어
약제	독	약제002	독005	명사	3.39	1.29	하위어
약제	독약	약제002	독약001	명사	3.58	1.21	하위어
약제	마비약	약제002	마비약001	명사	3.74	1.19	하위어
약제	마취제	약제002	마취제001	명사	3.62	1.14	하위어
약제	몽한약	약제002	몽한약001	명사	3.71	1.11	하위어
약제	몽혼제	약제002	몽혼제001	명사	3.55	1.19	하위어
약제	발열제	약제002	발열제001	명사	3.75	1.17	하위어
약제	방향제	약제002	방향제001	명사	3.62	1.14	하위어
약제	보제	약제002	보제005	명사	3.44	1.29	하위어
약제	복방	약제002	복방001	명사	3.29	1.25	하위어
약제	비상약	약제002	비상약001	명사	3.81	1.1	하위어
약제	비소제	약제002	비소제001	명사	3.67	1.18	하위어
약제	비타민제	약제002	비타민제001	명사	3.67	1.12	하위어
약제	사하약	약제002	사하약001	명사	3.68	1.18	하위어
약제	설사약	약제002	설사약001	명사	3.75	1.12	하위어
약제	소화제	약제002	소화제001	명사	3.63	1.12	하위어
약제	수면제	약제002	수면제001	명사	3.9	1.08	하위어
약제	시럽	약제002	시럽003	명사	3.73	1.16	하위어
약제	알약	약제002	알약001	명사	3.75	1.12	하위어
약제	양제	약제002	양제003	명사	3.66	1.16	하위어
약제	영양제	약제002	영양제001	명사	3.84	1.18	하위어
약제	유제	약제002	유제005	명사	3.62	1.14	하위어
약제	이뇨제	약제002	이뇨제001	명사	3.83	0.99	하위어
약제	정제	약제002	정제013	명사	3.63	1.2	하위어
약제	제사제	약제002	제사제001	명사	3.67	1.16	하위어
약제	제암제	약제002	제암제001	명사	3.64	1.16	하위어
약제	제제	약제002	제제003	명사	3.36	1.24	하위어
약제	조영제	약제002	조영제001	명사	3.57	1.15	하위어
약제	주사제	약제002	주사제001	명사	3.54	1.17	하위어
약제	중화제	약제002	중화제001	명사	3.59	1.16	하위어
약제	지사제	약제002	지사제001	명사	3.9	1.15	하위어
약제	지혈제	약제002	지혈제001	명사	3.65	1.12	하위어
약제	청량제	약제002	청량제001	명사	3.49	1.2	하위어
약제	최면제	약제002	최면제001	명사	3.78	1.23	하위어
약제	토닉	약제002	토닉002	명사	3.58	1.14	하위어
약제	필	약제002	필011	명사	3.52	1.21	하위어
약제	항생제	약제002	항생제001	명사	3.67	1.12	하위어
약제	항암제	약제002	항암제001	명사	3.81	1.03	하위어
약제	항종양제	약제002	항종양제001	명사	3.58	1.2	하위어
약제	호르몬제	약제002	호르몬제001	명사	3.67	1.19	하위어
약제	호르몬제제	약제002	호르몬제제001	명사	3.69	1.16	하위어
약주	무술주	약주003	무술주001	명사	3.88	1.14	하위어
약탈	공략	약탈001	공략001	명사	3.5	1.16	하위어
약탈	침략	약탈001	침략001	명사	3.23	1.33	하위어
약탕	갈근탕	약탕002	갈근탕001	명사	3.88	1.18	하위어
약탕	뱀탕	약탕002	뱀탕001	명사	3.46	1.25	하위어
약탕	생사탕	약탕002	생사탕001	명사	3.69	1.16	하위어
약탕	쌍화탕	약탕002	쌍화탕001	명사	3.93	1	하위어
약탕	육미지황탕	약탕002	육미지황탕001	명사	3.66	1.14	하위어
약탕	재전	약탕002	재전002	명사	3.66	1.12	하위어
약탕	재탕	약탕002	재탕003	명사	3.79	1.12	하위어
약품	강심제	약품003	강심제001	명사	3.64	1.16	하위어
약품	강장제	약품003	강장제001	명사	3.88	1.06	하위어
약품	고엽제	약품003	고엽제001	명사	3.57	1.17	하위어
약품	구제약	약품003	구제약001	명사	3.78	1.19	하위어
약품	구충제	약품003	구충제002	명사	3.82	1.1	하위어
약품	독	약품003	독005	명사	3.64	1.1	하위어
약품	독약	약품003	독약001	명사	3.52	1.21	하위어
약품	마비약	약품003	마비약001	명사	3.6	1.15	하위어
약품	마취제	약품003	마취제001	명사	3.81	1.06	하위어
약품	몽한약	약품003	몽한약001	명사	3.73	1.08	하위어
약품	몽혼제	약품003	몽혼제001	명사	3.76	1.11	하위어
약품	발열제	약품003	발열제001	명사	3.81	1.08	하위어
약품	방향제	약품003	방향제001	명사	3.4	1.27	하위어
약품	보제	약품003	보제005	명사	3.49	1.22	하위어
약품	복방	약품003	복방001	명사	3.64	1.12	하위어
약품	비상약	약품003	비상약001	명사	3.67	1.06	하위어
약품	비소제	약품003	비소제001	명사	3.92	1.14	하위어
약품	비타민제	약품003	비타민제001	명사	3.66	1.15	하위어
약품	사하약	약품003	사하약001	명사	3.81	1.1	하위어
약품	설사약	약품003	설사약001	명사	3.9	1.03	하위어
약품	소화제	약품003	소화제001	명사	4.1	1.02	하위어
약품	수면제	약품003	수면제001	명사	3.9	1.03	하위어
약품	시럽	약품003	시럽003	명사	3.48	1.23	하위어
약품	알약	약품003	알약001	명사	3.74	1.14	하위어
약품	양제	약품003	양제003	명사	3.62	1.09	하위어
약품	영양제	약품003	영양제001	명사	3.8	1.1	하위어
약품	유제	약품003	유제005	명사	3.56	1.22	하위어
약품	이뇨제	약품003	이뇨제001	명사	3.65	1.14	하위어
약품	정제	약품003	정제013	명사	3.64	1.16	하위어
약품	제사제	약품003	제사제001	명사	3.66	1.11	하위어
약품	제암제	약품003	제암제001	명사	3.69	1.15	하위어
약품	제제	약품003	제제003	명사	3.49	1.14	하위어
약품	조영제	약품003	조영제001	명사	3.63	1.13	하위어
약품	주사제	약품003	주사제001	명사	3.8	1.11	하위어
약품	중화제	약품003	중화제001	명사	3.61	1.12	하위어
약품	지사제	약품003	지사제001	명사	3.76	1.08	하위어
약품	지혈제	약품003	지혈제001	명사	4.01	1.13	하위어
약품	청량제	약품003	청량제001	명사	3.59	1.22	하위어
약품	최면제	약품003	최면제001	명사	3.61	1.16	하위어
약품	토닉	약품003	토닉002	명사	3.54	1.19	하위어
약품	필	약품003	필011	명사	3.57	1.19	하위어
약품	항생제	약품003	항생제001	명사	3.8	1.19	하위어
약품	항암제	약품003	항암제001	명사	3.88	1.01	하위어
약품	항종양제	약품003	항종양제001	명사	3.86	1.07	하위어
약품	호르몬제	약품003	호르몬제001	명사	3.56	1.2	하위어
약품	호르몬제제	약품003	호르몬제제001	명사	3.83	1.1	하위어
약호	전신약호	약호001	전신약호001	명사	3.78	1.13	하위어
얌체	얌체족	얌체001	얌체족001	명사	3.41	1.31	하위어
양	숫양	양006	숫양001	명사	3.96	1.12	하위어
양	희생양	양006	희생양001	명사	2.78	1.41	하위어
양	남량	양014	남량001	명사	3.66	1.2	하위어
양	서량	양014	서량001	명사	3.63	1.13	하위어
양	전량	양014	전량006	명사	3.66	1.16	하위어
양	후량	양014	후량001	명사	3.52	1.23	하위어
양	태양증	양025	태양증001	명사	3.49	1.13	하위어
양	강설량	양027	강설량001	명사	3.56	1.35	하위어
양	거래량	양027	거래량001	명사	3.67	1.22	하위어
양	고두	양027	고두005	명사	3.52	1.25	하위어
양	과량	양027	과량001	명사	3.9	1.11	하위어
양	교통량	양027	교통량001	명사	3.47	1.27	하위어
양	기량	양027	기량002	명사	3.58	1.19	하위어
양	노동량	양027	노동량001	명사	3.52	1.18	하위어
양	녹음도	양027	녹음도001	명사	3.43	1.23	하위어
양	더블	양027	더블003	명사	3.6	1.2	하위어
양	물동량	양027	물동량001	명사	3.67	1.22	하위어
양	물리량	양027	물리량001	명사	3.67	1.2	하위어
양	물질량	양027	물질량001	명사	3.67	1.14	하위어
양	부족량	양027	부족량001	명사	3.75	1.16	하위어
양	사용량	양027	사용량001	명사	3.73	1.2	하위어
양	산량	양027	산량003	명사	3.61	1.16	하위어
양	산출량	양027	산출량002	명사	3.58	1.21	하위어
양	생산고	양027	생산고002	명사	3.46	1.21	하위어
양	생산량	양027	생산량001	명사	3.84	1.06	하위어
양	생산성	양027	생산성001	명사	3.16	1.31	하위어
양	소모량	양027	소모량001	명사	3.85	1.14	하위어
양	수송량	양027	수송량001	명사	3.75	1.09	하위어
양	수요량	양027	수요량001	명사	3.82	1.13	하위어
양	수확량	양027	수확량001	명사	3.7	1.2	하위어
양	스칼라	양027	스칼라001	명사	3.58	1.26	하위어
양	스톡	양027	스톡001	명사	3.65	1.19	하위어
양	연습량	양027	연습량001	명사	3.69	1.19	하위어
양	열량	양027	열량001	명사	3.42	1.26	하위어
양	요구량	양027	요구량001	명사	3.7	1.19	하위어
양	용량	양027	용량004	명사	3.73	1.14	하위어
양	용수량	양027	용수량001	명사	3.5	1.33	하위어
양	운동량	양027	운동량001	명사	3.67	1.11	하위어
양	유동량	양027	유동량001	명사	3.53	1.18	하위어
양	유량	양027	유량003	명사	3.6	1.08	하위어
양	유입량	양027	유입량001	명사	3.59	1.21	하위어
양	유하량	양027	유하량001	명사	3.66	1.24	하위어
양	일사량	양027	일사량001	명사	3.6	1.29	하위어
양	일조량	양027	일조량001	명사	3.65	1.13	하위어
양	작업량	양027	작업량001	명사	3.65	1.23	하위어
양	저수량	양027	저수량001	명사	3.82	1.14	하위어
양	전기량	양027	전기량001	명사	3.65	1.23	하위어
양	전량	양027	전량007	명사	3.59	1.17	하위어
양	전력량	양027	전력량001	명사	3.76	1.12	하위어
양	절대량	양027	절대량001	명사	3.73	1.22	하위어
양	절대량	양027	절대량002	명사	3.53	1.24	하위어
양	절대량	양027	절대량003	명사	3.82	1.09	하위어
양	중독량	양027	중독량001	명사	3.56	1.24	하위어
양	증발량	양027	증발량001	명사	3.71	1.12	하위어
양	질량	양027	질량001	명사	3.71	1.14	하위어
양	책임량	양027	책임량001	명사	3.67	1.18	하위어
양	총량	양027	총량001	명사	3.88	1.09	하위어
양	최대량	양027	최대량001	명사	3.93	1.08	하위어
양	최소	양027	최소002	명사	3.46	1.29	하위어
양	최소량	양027	최소량001	명사	3.97	1.06	하위어
양	출하량	양027	출하량001	명사	3.69	1.29	하위어
양	치사량	양027	치사량001	명사	3.62	1.26	하위어
양	통화량	양027	통화량001	명사	3.62	1.18	하위어
양	판매량	양027	판매량001	명사	3.78	1.13	하위어
양	폐기량	양027	폐기량001	명사	3.67	1.15	하위어
양	폐활량	양027	폐활량001	명사	3.41	1.35	하위어
양	필요량	양027	필요량001	명사	3.68	1.15	하위어
양	할당량	양027	할당량001	명사	3.82	1.15	하위어
양	허파숨양	양027	허파숨양001	명사	3.51	1.25	하위어
양	흐름양	양027	흐름양001	명사	3.65	1.16	하위어
양	흡수량	양027	흡수량001	명사	3.8	1.23	하위어
양	식사량	양028	식사량001	명사	3.74	1.14	하위어
양	난맥상	양034	난맥상001	명사	3.24	1.28	하위어
양	부패상	양034	부패상001	명사	3.25	1.28	하위어
양	분열상	양034	분열상001	명사	3.31	1.24	하위어
양	사회상	양034	사회상001	명사	3.25	1.23	하위어
양	층상	양034	층상002	명사	3.48	1.3	하위어
양	행태	양034	행태001	명사	3.32	1.25	하위어
양과자	도넛	양과자001	도넛001	명사	3.49	1.27	하위어
양과자	비스킷	양과자001	비스킷001	명사	3.73	1.16	하위어
양과자	설고	양과자001	설고001	명사	3.78	1.21	하위어
양과자	설고빵	양과자001	설고빵001	명사	3.76	1.06	하위어
양과자	초콜렛	양과자001	초콜렛001	명사	3.73	1.23	하위어
양과자	카스텔라	양과자001	카스텔라001	명사	3.84	1.1	하위어
양과자	캐러멜	양과자001	캐러멜002	명사	3.52	1.3	하위어
양기	되	양기013	되001	명사	3.28	1.25	하위어
양기	승	양기013	승002	명사	3.32	1.25	하위어
양념	겨자	양념001	겨자002	명사	3.72	1.16	하위어
양념	다지기	양념001	다지기002	명사	3.48	1.22	하위어
양념	조미료	양념001	조미료001	명사	3.78	1.17	하위어
양례	거애	양례001	거애001	명사	3.06	1.25	하위어
양례	관장	양례001	관장008	명사	3.39	1.18	하위어
양례	구일장	양례001	구일장001	명사	3.06	1.21	하위어
양례	국민장	양례001	국민장001	명사	3.15	1.3	하위어
양례	국장	양례001	국장003	명사	3.17	1.28	하위어
양례	국장	양례001	국장004	명사	3.19	1.25	하위어
양례	단순장	양례001	단순장001	명사	3.28	1.24	하위어
양례	발상	양례001	발상006	명사	3.09	1.31	하위어
양례	소렴	양례001	소렴001	명사	3.07	1.21	하위어
양례	습장	양례001	습장002	명사	3.34	1.21	하위어
양례	예장	양례001	예장007	명사	3.41	1.19	하위어
양례	인봉	양례001	인봉003	명사	3.49	1.13	하위어
양례	인산	양례001	인산002	명사	2.94	1.2	하위어
양례	토장	양례001	토장002	명사	3.08	1.22	하위어
양말	스타킹	양말001	스타킹001	명사	3.53	1.22	하위어
양보	겸양	양보003	겸양001	명사	3.15	1.22	하위어
양보	겸억	양보003	겸억001	명사	3.65	1.16	하위어
양복	신사복	양복001	신사복001	명사	3.66	1.23	하위어
양복감	더블	양복감001	더블005	명사	3.45	1.17	하위어
양복감	더블폭	양복감001	더블폭001	명사	3.68	1.12	하위어
양복지	더블폭	양복지001	더블폭001	명사	3.63	1.16	하위어
양산	비치파라솔	양산001	비치파라솔001	명사	3.46	1.3	하위어
양산	파라솔	양산001	파라솔001	명사	3.25	1.18	하위어
양산	파라솔	양산001	파라솔002	명사	3.27	1.23	하위어
양산	해변양산	양산001	해변양산001	명사	3.69	1.24	하위어
양상	난맥상	양상008	난맥상001	명사	3.52	1.12	하위어
양상	부패상	양상008	부패상001	명사	3.32	1.18	하위어
양상	분열상	양상008	분열상001	명사	3.57	1.25	하위어
양상	사회상	양상008	사회상001	명사	3.35	1.22	하위어
양상	층상	양상008	층상002	명사	3.32	1.21	하위어
양상	행태	양상008	행태001	명사	3.44	1.18	하위어
양서류	개구리	양서류001	개구리001	명사	3.71	1.17	하위어
양서류	풍계	양서류001	풍계002	명사	3.77	1.14	하위어
양성	도주	양성021	도주004	명사	3.52	1.14	하위어
양수기	리프트	양수기001	리프트003	명사	3.31	1.22	하위어
양수기	즉통	양수기001	즉통003	명사	3.54	1.23	하위어
양시	가을바람	양시003	가을바람001	명사	3.37	1.19	하위어
양시	갈바람	양시003	갈바람001	명사	3.34	1.18	하위어
양시	상표	양시003	상표003	명사	3.3	1.17	하위어
양시	상풍	양시003	상풍003	명사	3.37	1.2	하위어
양시	추풍	양시003	추풍002	명사	3.31	1.21	하위어
양식	건축양식	양식004	건축양식001	명사	3.56	1.21	하위어
양식	구덩식	양식004	구덩식001	명사	3.51	1.2	하위어
양식	다종다양	양식004	다종다양001	명사	3.26	1.35	하위어
양식	문체	양식004	문체003	명사	3.37	1.26	하위어
양식	수혈식	양식004	수혈식001	명사	3.29	1.27	하위어
양식	왜식	양식004	왜식001	명사	3.43	1.19	하위어
양식	요식	양식004	요식001	명사	3.36	1.19	하위어
양식	유전자형	양식004	유전자형001	명사	3.29	1.31	하위어
양식	인자형	양식004	인자형001	명사	3.7	1.16	하위어
양식	일본풍	양식004	일본풍001	명사	3.58	1.27	하위어
양식	제식	양식004	제식001	명사	3.58	1.13	하위어
양식	현대풍	양식004	현대풍001	명사	3.7	1.12	하위어
양식	생활양식	양식005	생활양식001	명사	3.89	1.13	하위어
양식	고딕식	양식006	고딕식002	명사	3.83	1.07	하위어
양식	고식	양식006	고식001	명사	3.7	1.11	하위어
양식	곤강	양식006	곤강001	명사	3.61	1.25	하위어
양식	곤곡	양식006	곤곡001	명사	3.72	1.24	하위어
양식	곤산강	양식006	곤산강001	명사	3.5	1.2	하위어
양식	누보	양식006	누보002	명사	3.38	1.27	하위어
양식	도리스식	양식006	도리스식001	명사	3.56	1.24	하위어
양식	도리스양식	양식006	도리스양식001	명사	3.84	1.17	하위어
